/TN0/D (Vbs=0) X,/TN0/D (Vbs=0) Y
0.6700000000000004,0.0002185651767699976
0.6800000000000004,0.0002192272380190504
0.6900000000000004,0.0002198672022787942
0.7000000000000004,0.0002204863678439955
0.7100000000000004,0.0002210859461006553
0.7200000000000004,0.0002216670663293324
0.7300000000000004,0.0002222307805102461
0.7400000000000004,0.0002227780680742585
0.7500000000000004,0.0002233098405537593
0.7600000000000005,0.0002238269460965149
0.7700000000000005,0.0002243301738136444
0.7800000000000005,0.0002248202579400363
0.7900000000000005,0.0002252978817918184
0.8000000000000005,0.0002257636815108852
0.8100000000000005,0.0002262182495911548
0.8200000000000005,0.0002266621381850959
0.8300000000000005,0.0002270958621923489
0.8400000000000005,0.0002275199021348578
0.8500000000000005,0.0002279347068250466
0.8600000000000005,0.0002283406958351806
0.8700000000000006,0.0002287382617772124
0.8800000000000006,0.0002291277724032395
0.8900000000000006,0.0002295095725372039
0.9000000000000006,0.0002298839858486649
0.9100000000000006,0.0002302513164795014
0.9200000000000006,0.0002306118505342528
0.9300000000000006,0.0002309658574444536
0.9400000000000006,0.0002313135912169684
0.9500000000000006,0.000231655291575797
0.9600000000000006,0.0002319911850063167
0.9700000000000006,0.0002323214857103613
0.9800000000000006,0.0002326463964799424
0.9900000000000007,0.0002329661094968718
1.000000000000001,0.0002332808070649425
1.010000000000001,0.0002335906622808237
1.020000000000001,0.0002338958396492706
1.030000000000001,0.0002341964956477647
1.040000000000001,0.0002344927792452637
1.050000000000001,0.0002347848323792821
1.060000000000001,0.0002350727903951343
1.070000000000001,0.000235356782450836
1.080000000000001,0.0002356369318907801
1.090000000000001,0.0002359133565910363
1.100000000000001,0.0002361861692788445
1.110000000000001,0.0002364554778285927
1.120000000000001,0.0002367213855363886
1.130000000000001,0.0002369839913750878
1.140000000000001,0.0002372433902314984
1.150000000000001,0.0002374996731272773
1.160000000000001,0.0002377529274249209
1.170000000000001,0.0002380032370200936
1.180000000000001,0.0002382506825214371
1.190000000000001,0.0002384953414188885
1.200000000000001,0.0002387372882414313
1.210000000000001,0.0002389765947051405
1.220000000000001,0.000239213329852283
1.230000000000001,0.0002394475601821754
1.240000000000001,0.0002396793497744457
1.250000000000001,0.0002399087604052728
1.260000000000001,0.000240135851657148
1.270000000000001,0.0002403606810226401
1.280000000000001,0.0002405833040026187
1.290000000000001,0.0002408037741993412
1.300000000000001,0.0002410221434047906
1.310000000000001,0.0002412384616846052
1.320000000000001,0.0002414527774579262
1.330000000000001,0.0002416651375734645
1.340000000000001,0.0002418755873820497
1.350000000000001,0.0002420841708059309
1.360000000000001,0.0002422909304050509
1.370000000000001,0.0002424959074405247
1.380000000000001,0.0002426991419355139
1.390000000000001,0.0002429006727336995
1.400000000000001,0.0002431005375555079
1.410000000000001,0.000243298773052279
1.420000000000001,0.0002434954148585041
1.430000000000001,0.0002436904976422928
1.440000000000001,0.0002438840551541841
1.450000000000001,0.0002440761202744417
1.460000000000001,0.0002442667250589312
1.470000000000001,0.0002444559007836952
1.480000000000001,0.0002446436779883214
1.490000000000001,0.0002448300865181924
1.500000000000001,0.000245015155565709
1.510000000000001,0.0002451989137105605
1.520000000000001,0.0002453813889591129
1.530000000000001,0.0002455626087829935
1.540000000000001,0.0002457426001569177
1.550000000000001,0.0002459213895958333
1.560000000000001,0.0002460990031914205
1.570000000000001,0.0002462754666480069
1.580000000000001,0.0002464508053179366
1.590000000000001,0.0002466250442364355
1.600000000000001,0.0002467982081560107
1.610000000000001,0.00024697032158041
1.620000000000001,0.0002471414087981974
1.630000000000001,0.0002473114939159292
1.640000000000001,0.0002474806008909964
1.650000000000001,0.0002476487535641349
1.660000000000001,0.000247815975691618
1.670000000000001,0.0002479822909771675
1.680000000000001,0.0002481477231035734
1.690000000000001,0.0002483122957640575
1.700000000000001,0.0002484760326933723
1.710000000000001,0.000248638957698657
1.720000000000001,0.0002488010946900472
1.730000000000001,0.000248962467711051
1.740000000000001,0.0002491231009686882
1.750000000000001,0.0002492830188633998
1.760000000000001,0.0002494422460187251
1.770000000000001,0.0002496008073107452
1.780000000000001,0.0002497587278972954
1.790000000000001,0.0002499160332469349
1.8,0.0002500727491676854
